Easting	Northing	Elevation_OD	Chainage	FC	Profile	Reg_ID
418858.923	92175.766	1.575	35.600	ZZ	N/A	5f00291
418859.079	92175.640	1.585	35.800	ZZ	N/A	5f00291
418859.234	92175.515	1.599	36.000	ZZ	N/A	5f00291
418859.390	92175.389	1.606	36.200	ZZ	N/A	5f00291
418859.545	92175.263	1.614	36.400	ZZ	N/A	5f00291
418859.700	92175.137	1.623	36.600	ZZ	N/A	5f00291
418859.856	92175.011	1.632	36.800	ZZ	N/A	5f00291
418860.011	92174.885	1.641	37.000	ZZ	N/A	5f00291
418860.167	92174.759	1.651	37.200	ZZ	N/A	5f00291
418860.322	92174.633	1.661	37.400	ZZ	N/A	5f00291
418860.478	92174.508	1.671	37.600	ZZ	N/A	5f00291
418860.633	92174.382	1.681	37.800	ZZ	N/A	5f00291
418860.789	92174.256	1.690	38.000	ZZ	N/A	5f00291
418860.944	92174.130	1.699	38.200	ZZ	N/A	5f00291
418861.099	92174.004	1.709	38.400	ZZ	N/A	5f00291
418861.255	92173.878	1.718	38.600	ZZ	N/A	5f00291
418861.410	92173.752	1.726	38.800	ZZ	N/A	5f00291
418861.566	92173.626	1.733	39.000	ZZ	N/A	5f00291
418861.721	92173.501	1.741	39.200	ZZ	N/A	5f00291
418861.877	92173.375	1.751	39.400	ZZ	N/A	5f00291
418862.032	92173.249	1.760	39.600	ZZ	N/A	5f00291
418862.187	92173.123	1.770	39.800	ZZ	N/A	5f00291
418862.343	92172.997	1.779	40.000	ZZ	N/A	5f00291
418862.498	92172.871	1.787	40.200	ZZ	N/A	5f00291
418862.654	92172.746	1.791	40.400	ZZ	N/A	5f00291
418862.809	92172.620	1.794	40.600	ZZ	N/A	5f00291
418862.965	92172.494	1.795	40.800	ZZ	N/A	5f00291
418863.120	92172.368	1.793	41.000	ZZ	N/A	5f00291
418863.275	92172.242	1.788	41.200	ZZ	N/A	5f00291
418863.431	92172.116	1.751	41.400	ZZ	N/A	5f00291
418863.586	92171.990	1.714	41.600	ZZ	N/A	5f00291
418863.742	92171.864	1.683	41.800	ZZ	N/A	5f00291
418863.897	92171.739	1.653	42.000	ZZ	N/A	5f00291
418864.053	92171.613	1.620	42.200	ZZ	N/A	5f00291
418864.208	92171.487	1.604	42.400	ZZ	N/A	5f00291
418864.363	92171.361	1.598	42.600	ZZ	N/A	5f00291
418864.519	92171.235	1.591	42.800	ZZ	N/A	5f00291
418864.674	92171.109	1.584	43.000	ZZ	N/A	5f00291
418864.830	92170.983	1.577	43.200	ZZ	N/A	5f00291
418864.985	92170.857	1.565	43.400	ZZ	N/A	5f00291
418865.141	92170.732	1.550	43.600	ZZ	N/A	5f00291
418865.296	92170.606	1.519	43.800	ZZ	N/A	5f00291
418865.451	92170.480	1.486	44.000	ZZ	N/A	5f00291
418865.607	92170.354	1.429	44.200	ZZ	N/A	5f00291
418865.762	92170.228	1.367	44.400	ZZ	N/A	5f00291
418865.918	92170.102	1.303	44.600	ZZ	N/A	5f00291
418866.073	92169.976	1.238	44.800	ZZ	N/A	5f00291
418866.229	92169.851	1.181	45.000	ZZ	N/A	5f00291
418866.384	92169.725	1.123	45.200	ZZ	N/A	5f00291
418866.539	92169.599	1.078	45.400	ZZ	N/A	5f00291
418866.695	92169.473	1.050	45.600	ZZ	N/A	5f00291
418866.850	92169.347	1.021	45.800	ZZ	N/A	5f00291
418867.006	92169.221	0.993	46.000	ZZ	N/A	5f00291
418867.161	92169.095	0.962	46.200	ZZ	N/A	5f00291
418867.317	92168.970	0.934	46.400	ZZ	N/A	5f00291
418867.472	92168.844	0.908	46.600	ZZ	N/A	5f00291
418867.627	92168.718	0.884	46.800	ZZ	N/A	5f00291
418867.783	92168.592	0.865	47.000	ZZ	N/A	5f00291
418867.938	92168.466	0.855	47.200	ZZ	N/A	5f00291
418868.094	92168.340	0.839	47.400	ZZ	N/A	5f00291
418868.249	92168.214	0.822	47.600	ZZ	N/A	5f00291
418868.405	92168.088	0.803	47.800	ZZ	N/A	5f00291
418868.560	92167.963	0.778	48.000	ZZ	N/A	5f00291
418868.715	92167.837	0.757	48.200	ZZ	N/A	5f00291
418868.871	92167.711	0.737	48.400	ZZ	N/A	5f00291
418869.026	92167.585	0.716	48.600	ZZ	N/A	5f00291
418869.182	92167.459	0.697	48.800	ZZ	N/A	5f00291
418869.337	92167.333	0.678	49.000	ZZ	N/A	5f00291
418869.493	92167.207	0.659	49.200	ZZ	N/A	5f00291
418869.648	92167.082	0.640	49.400	ZZ	N/A	5f00291
418869.803	92166.956	0.620	49.600	ZZ	N/A	5f00291
418869.959	92166.830	0.600	49.800	ZZ	N/A	5f00291
418870.114	92166.704	0.580	50.000	ZZ	N/A	5f00291
418870.270	92166.578	0.559	50.200	ZZ	N/A	5f00291
418870.425	92166.452	0.538	50.400	ZZ	N/A	5f00291
418870.581	92166.326	0.518	50.600	ZZ	N/A	5f00291
418870.736	92166.201	0.498	50.800	ZZ	N/A	5f00291
418870.891	92166.075	0.477	51.000	ZZ	N/A	5f00291
418871.047	92165.949	0.457	51.200	ZZ	N/A	5f00291
418871.202	92165.823	0.436	51.400	ZZ	N/A	5f00291
418871.358	92165.697	0.416	51.600	ZZ	N/A	5f00291
418871.513	92165.571	0.395	51.800	ZZ	N/A	5f00291
418871.669	92165.445	0.375	52.000	ZZ	N/A	5f00291
418871.824	92165.319	0.355	52.200	ZZ	N/A	5f00291
418871.979	92165.194	0.336	52.400	ZZ	N/A	5f00291
418872.135	92165.068	0.318	52.600	ZZ	N/A	5f00291
418872.290	92164.942	0.300	52.800	ZZ	N/A	5f00291
418872.446	92164.816	0.282	53.000	ZZ	N/A	5f00291
418872.601	92164.690	0.265	53.200	ZZ	N/A	5f00291
418872.757	92164.564	0.244	53.400	ZZ	N/A	5f00291
418872.912	92164.438	0.223	53.600	ZZ	N/A	5f00291
418873.068	92164.313	0.204	53.800	ZZ	N/A	5f00291
418873.223	92164.187	0.184	54.000	ZZ	N/A	5f00291
418873.378	92164.061	0.162	54.200	ZZ	N/A	5f00291
418873.534	92163.935	0.140	54.400	ZZ	N/A	5f00291
418873.689	92163.809	0.119	54.600	ZZ	N/A	5f00291
418873.845	92163.683	0.100	54.800	ZZ	N/A	5f00291
418874.000	92163.557	0.082	55.000	ZZ	N/A	5f00291
418874.155	92163.432	0.064	55.200	ZZ	N/A	5f00291
418874.311	92163.306	0.044	55.400	ZZ	N/A	5f00291
418874.466	92163.180	0.026	55.600	ZZ	N/A	5f00291
418874.622	92163.054	0.008	55.800	ZZ	N/A	5f00291
418874.777	92162.928	-0.009	56.000	ZZ	N/A	5f00291
418874.933	92162.802	-0.022	56.200	ZZ	N/A	5f00291
418875.088	92162.676	-0.035	56.400	ZZ	N/A	5f00291
418875.243	92162.550	-0.050	56.600	ZZ	N/A	5f00291
418875.399	92162.425	-0.060	56.800	ZZ	N/A	5f00291
418875.554	92162.299	-0.070	57.000	ZZ	N/A	5f00291
418875.710	92162.173	-0.082	57.200	ZZ	N/A	5f00291
418875.865	92162.047	-0.103	57.400	ZZ	N/A	5f00291
418876.021	92161.921	-0.123	57.600	ZZ	N/A	5f00291
418876.176	92161.795	-0.146	57.800	ZZ	N/A	5f00291
418876.331	92161.669	-0.171	58.000	ZZ	N/A	5f00291
418876.487	92161.544	-0.185	58.200	ZZ	N/A	5f00291
418876.642	92161.418	-0.200	58.400	ZZ	N/A	5f00291
418876.798	92161.292	-0.214	58.600	ZZ	N/A	5f00291
418876.953	92161.166	-0.229	58.800	ZZ	N/A	5f00291
418877.109	92161.040	-0.243	59.000	ZZ	N/A	5f00291
418877.264	92160.914	-0.258	59.200	ZZ	N/A	5f00291
418877.420	92160.788	-0.272	59.400	ZZ	N/A	5f00291
418877.575	92160.663	-0.287	59.600	ZZ	N/A	5f00291
418877.730	92160.537	-0.301	59.800	ZZ	N/A	5f00291
418877.886	92160.411	-0.316	60.000	ZZ	N/A	5f00291
418878.041	92160.285	-0.330	60.200	ZZ	N/A	5f00291
418878.197	92160.159	-0.347	60.400	ZZ	N/A	5f00291
418878.352	92160.033	-0.366	60.600	ZZ	N/A	5f00291
418878.508	92159.907	-0.385	60.800	ZZ	N/A	5f00291
418878.663	92159.781	-0.404	61.000	ZZ	N/A	5f00291
418878.818	92159.656	-0.424	61.200	ZZ	N/A	5f00291
418878.974	92159.530	-0.443	61.400	ZZ	N/A	5f00291
418879.129	92159.404	-0.462	61.600	ZZ	N/A	5f00291
418879.285	92159.278	-0.481	61.800	ZZ	N/A	5f00291
418879.440	92159.152	-0.500	62.000	ZZ	N/A	5f00291
418879.595	92159.026	-0.519	62.200	ZZ	N/A	5f00291
418879.751	92158.900	-0.539	62.400	ZZ	N/A	5f00291
418879.906	92158.774	-0.558	62.600	ZZ	N/A	5f00291
418880.062	92158.649	-0.577	62.800	ZZ	N/A	5f00291
418810.227	92147.885	3.606	18.054	SD	HC13	5f00292
418810.557	92147.627	3.595	18.473	SD	HC13	5f00292
418810.595	92147.597	2.632	18.521	ZZ	HC13	5f00292
418810.815	92147.426	2.615	18.800	ZZ	HC13	5f00292
418810.972	92147.302	2.597	19.000	ZZ	HC13	5f00292
418811.130	92147.179	2.583	19.200	ZZ	HC13	5f00292
418811.287	92147.056	2.566	19.400	ZZ	HC13	5f00292
418811.445	92146.933	2.565	19.600	ZZ	HC13	5f00292
418811.603	92146.810	2.566	19.800	ZZ	HC13	5f00292
418811.760	92146.687	2.570	20.000	ZZ	HC13	5f00292
418811.918	92146.564	2.574	20.200	ZZ	HC13	5f00292
418812.075	92146.440	2.577	20.400	ZZ	HC13	5f00292
418812.233	92146.317	2.581	20.600	ZZ	HC13	5f00292
418812.391	92146.194	2.585	20.800	ZZ	HC13	5f00292
418812.548	92146.071	2.590	21.000	ZZ	HC13	5f00292
418812.706	92145.948	2.596	21.200	ZZ	HC13	5f00292
418812.863	92145.825	2.601	21.400	ZZ	HC13	5f00292
418813.021	92145.702	2.607	21.600	ZZ	HC13	5f00292
418813.179	92145.579	2.610	21.800	ZZ	HC13	5f00292
418813.336	92145.455	2.617	22.000	ZZ	HC13	5f00292
418813.494	92145.332	2.625	22.200	ZZ	HC13	5f00292
418813.651	92145.209	2.633	22.400	ZZ	HC13	5f00292
418813.809	92145.086	2.641	22.600	ZZ	HC13	5f00292
418813.967	92144.963	2.641	22.800	ZZ	HC13	5f00292
418814.124	92144.840	2.643	23.000	ZZ	HC13	5f00292
418814.282	92144.717	2.648	23.200	ZZ	HC13	5f00292
418814.439	92144.594	2.652	23.400	ZZ	HC13	5f00292
418814.597	92144.470	2.652	23.600	ZZ	HC13	5f00292
418814.755	92144.347	2.652	23.800	ZZ	HC13	5f00292
418814.912	92144.224	2.654	24.000	ZZ	HC13	5f00292
418815.070	92144.101	2.656	24.200	ZZ	HC13	5f00292
418815.227	92143.978	2.658	24.400	ZZ	HC13	5f00292
418815.385	92143.855	2.662	24.600	ZZ	HC13	5f00292
418815.543	92143.732	2.666	24.800	ZZ	HC13	5f00292
418815.700	92143.609	2.671	25.000	ZZ	HC13	5f00292
418815.858	92143.485	2.674	25.200	ZZ	HC13	5f00292
418816.015	92143.362	2.670	25.400	ZZ	HC13	5f00292
418816.173	92143.239	2.667	25.600	ZZ	HC13	5f00292
418816.331	92143.116	2.668	25.800	ZZ	HC13	5f00292
418816.488	92142.993	2.672	26.000	ZZ	HC13	5f00292
418816.646	92142.870	2.668	26.200	ZZ	HC13	5f00292
418816.803	92142.746	2.661	26.400	ZZ	HC13	5f00292
418816.961	92142.623	2.657	26.600	ZZ	HC13	5f00292
418817.119	92142.500	2.657	26.800	ZZ	HC13	5f00292
418817.276	92142.377	2.658	27.000	ZZ	HC13	5f00292
418817.434	92142.254	2.665	27.200	ZZ	HC13	5f00292
418817.591	92142.131	2.668	27.400	ZZ	HC13	5f00292
418817.749	92142.008	2.657	27.600	ZZ	HC13	5f00292
418817.907	92141.885	2.654	27.800	ZZ	HC13	5f00292
418818.064	92141.761	2.651	28.000	ZZ	HC13	5f00292
418818.222	92141.638	2.647	28.200	ZZ	HC13	5f00292
418818.379	92141.515	2.640	28.400	ZZ	HC13	5f00292
418818.537	92141.392	2.633	28.600	ZZ	HC13	5f00292
418818.695	92141.269	2.635	28.800	ZZ	HC13	5f00292
418818.852	92141.146	2.639	29.000	ZZ	HC13	5f00292
418819.010	92141.023	2.630	29.200	ZZ	HC13	5f00292
418819.167	92140.900	2.622	29.400	ZZ	HC13	5f00292
418819.325	92140.776	2.615	29.600	ZZ	HC13	5f00292
418819.483	92140.653	2.610	29.800	ZZ	HC13	5f00292
418819.640	92140.530	2.605	30.000	ZZ	HC13	5f00292
418819.798	92140.407	2.601	30.200	ZZ	HC13	5f00292
418819.955	92140.284	2.598	30.400	ZZ	HC13	5f00292
418820.113	92140.161	2.596	30.600	ZZ	HC13	5f00292
418820.271	92140.038	2.589	30.800	ZZ	HC13	5f00292
418820.428	92139.914	2.584	31.000	ZZ	HC13	5f00292
418820.586	92139.791	2.584	31.200	ZZ	HC13	5f00292
418820.743	92139.668	2.583	31.400	ZZ	HC13	5f00292
418820.901	92139.545	2.580	31.600	ZZ	HC13	5f00292
418821.059	92139.422	2.579	31.800	ZZ	HC13	5f00292
418821.216	92139.299	2.574	32.000	ZZ	HC13	5f00292
418821.374	92139.176	2.565	32.200	ZZ	HC13	5f00292
418821.531	92139.053	2.560	32.400	ZZ	HC13	5f00292
418821.689	92138.929	2.556	32.600	ZZ	HC13	5f00292
418821.847	92138.806	2.552	32.800	ZZ	HC13	5f00292
418822.004	92138.683	2.548	33.000	ZZ	HC13	5f00292
418822.162	92138.560	2.542	33.200	ZZ	HC13	5f00292
418822.320	92138.437	2.538	33.400	ZZ	HC13	5f00292
418822.477	92138.314	2.532	33.600	ZZ	HC13	5f00292
418822.635	92138.191	2.527	33.800	ZZ	HC13	5f00292
418822.792	92138.068	2.525	34.000	ZZ	HC13	5f00292
418822.950	92137.944	2.524	34.200	ZZ	HC13	5f00292
418823.108	92137.821	2.523	34.400	ZZ	HC13	5f00292
418823.265	92137.698	2.520	34.600	ZZ	HC13	5f00292
418823.423	92137.575	2.519	34.800	ZZ	HC13	5f00292
418823.580	92137.452	2.516	35.000	ZZ	HC13	5f00292
418823.738	92137.329	2.513	35.200	ZZ	HC13	5f00292
418823.896	92137.206	2.514	35.400	ZZ	HC13	5f00292
418824.053	92137.083	2.515	35.600	ZZ	HC13	5f00292
418824.211	92136.959	2.513	35.800	ZZ	HC13	5f00292
418824.368	92136.836	2.512	36.000	ZZ	HC13	5f00292
418824.526	92136.713	2.508	36.200	ZZ	HC13	5f00292
418824.684	92136.590	2.505	36.400	ZZ	HC13	5f00292
418824.841	92136.467	2.507	36.600	ZZ	HC13	5f00292
418824.999	92136.344	2.510	36.800	ZZ	HC13	5f00292
418825.156	92136.220	2.512	37.000	ZZ	HC13	5f00292
418825.314	92136.097	2.512	37.200	ZZ	HC13	5f00292
418825.472	92135.974	2.515	37.400	ZZ	HC13	5f00292
418825.629	92135.851	2.517	37.600	ZZ	HC13	5f00292
418825.787	92135.728	2.518	37.800	ZZ	HC13	5f00292
418825.944	92135.605	2.517	38.000	ZZ	HC13	5f00292
418826.102	92135.482	2.516	38.200	ZZ	HC13	5f00292
418826.260	92135.359	2.514	38.400	ZZ	HC13	5f00292
418826.417	92135.235	2.512	38.600	ZZ	HC13	5f00292
418826.575	92135.112	2.508	38.800	ZZ	HC13	5f00292
418826.732	92134.989	2.503	39.000	ZZ	HC13	5f00292
418826.890	92134.866	2.502	39.200	ZZ	HC13	5f00292
418827.048	92134.743	2.506	39.400	ZZ	HC13	5f00292
418827.205	92134.620	2.511	39.600	ZZ	HC13	5f00292
418827.363	92134.497	2.516	39.800	ZZ	HC13	5f00292
418827.520	92134.374	2.524	40.000	ZZ	HC13	5f00292
418827.678	92134.250	2.525	40.200	ZZ	HC13	5f00292
418827.836	92134.127	2.525	40.400	ZZ	HC13	5f00292
418827.993	92134.004	2.517	40.600	ZZ	HC13	5f00292
418828.151	92133.881	2.508	40.800	ZZ	HC13	5f00292
418828.308	92133.758	2.500	41.000	ZZ	HC13	5f00292
418828.466	92133.635	2.492	41.200	ZZ	HC13	5f00292
418828.624	92133.512	2.497	41.400	ZZ	HC13	5f00292
418828.781	92133.389	2.496	41.600	ZZ	HC13	5f00292
418828.939	92133.265	2.495	41.800	ZZ	HC13	5f00292
418829.096	92133.142	2.509	42.000	ZZ	HC13	5f00292
418829.254	92133.019	2.530	42.200	ZZ	HC13	5f00292
418829.412	92132.896	2.560	42.400	ZZ	HC13	5f00292
418829.569	92132.773	2.589	42.600	ZZ	HC13	5f00292
418829.727	92132.650	2.598	42.800	ZZ	HC13	5f00292
418829.884	92132.527	2.573	43.000	ZZ	HC13	5f00292
418830.042	92132.403	2.549	43.200	ZZ	HC13	5f00292
418830.200	92132.280	2.532	43.400	ZZ	HC13	5f00292
418830.357	92132.157	2.517	43.600	ZZ	HC13	5f00292
418830.515	92132.034	2.514	43.800	ZZ	HC13	5f00292
418830.672	92131.911	2.508	44.000	ZZ	HC13	5f00292
418830.830	92131.788	2.499	44.200	ZZ	HC13	5f00292
418830.988	92131.665	2.495	44.400	ZZ	HC13	5f00292
418831.145	92131.542	2.504	44.600	ZZ	HC13	5f00292
418831.303	92131.418	2.501	44.800	ZZ	HC13	5f00292
418831.460	92131.295	2.477	45.000	ZZ	HC13	5f00292
418831.618	92131.172	2.454	45.200	ZZ	HC13	5f00292
418831.776	92131.049	2.435	45.400	ZZ	HC13	5f00292
418831.933	92130.926	2.411	45.600	ZZ	HC13	5f00292
418832.091	92130.803	2.391	45.800	ZZ	HC13	5f00292
418832.248	92130.680	2.373	46.000	ZZ	HC13	5f00292
418832.406	92130.556	2.355	46.200	ZZ	HC13	5f00292
418832.564	92130.433	2.332	46.400	ZZ	HC13	5f00292
418832.721	92130.310	2.310	46.600	ZZ	HC13	5f00292
418832.879	92130.187	2.301	46.800	ZZ	HC13	5f00292
418833.036	92130.064	2.286	47.000	ZZ	HC13	5f00292
418833.194	92129.941	2.270	47.200	ZZ	HC13	5f00292
418833.352	92129.818	2.252	47.400	ZZ	HC13	5f00292
418833.509	92129.694	2.240	47.600	ZZ	HC13	5f00292
418833.667	92129.571	2.242	47.800	ZZ	HC13	5f00292
418833.824	92129.448	2.243	48.000	ZZ	HC13	5f00292
418833.982	92129.325	2.241	48.200	ZZ	HC13	5f00292
418834.140	92129.202	2.244	48.400	ZZ	HC13	5f00292
418834.297	92129.079	2.247	48.600	ZZ	HC13	5f00292
418834.455	92128.956	2.248	48.800	ZZ	HC13	5f00292
418834.612	92128.833	2.244	49.000	ZZ	HC13	5f00292
418834.770	92128.709	2.240	49.200	ZZ	HC13	5f00292
418834.928	92128.586	2.237	49.400	ZZ	HC13	5f00292
418835.085	92128.463	2.239	49.600	ZZ	HC13	5f00292
418835.243	92128.340	2.237	49.800	ZZ	HC13	5f00292
418835.400	92128.217	2.235	50.000	ZZ	HC13	5f00292
418835.558	92128.094	2.241	50.200	ZZ	HC13	5f00292
418835.716	92127.971	2.242	50.400	ZZ	HC13	5f00292
418835.873	92127.848	2.241	50.600	ZZ	HC13	5f00292
418836.031	92127.724	2.242	50.800	ZZ	HC13	5f00292
418836.188	92127.601	2.242	51.000	ZZ	HC13	5f00292
418836.346	92127.478	2.243	51.200	ZZ	HC13	5f00292
418836.504	92127.355	2.242	51.400	ZZ	HC13	5f00292
418836.661	92127.232	2.239	51.600	ZZ	HC13	5f00292
418836.819	92127.109	2.237	51.800	ZZ	HC13	5f00292
418836.977	92126.986	2.232	52.000	ZZ	HC13	5f00292
418837.134	92126.863	2.233	52.200	ZZ	HC13	5f00292
418837.292	92126.739	2.243	52.400	ZZ	HC13	5f00292
418837.607	92126.493	2.229	52.800	ZZ	HC13	5f00292
418837.765	92126.370	2.195	53.000	ZZ	HC13	5f00292
418837.922	92126.247	2.181	53.200	ZZ	HC13	5f00292
418838.080	92126.124	2.170	53.400	ZZ	HC13	5f00292
418838.237	92126.000	2.162	53.600	ZZ	HC13	5f00292
418838.395	92125.877	2.147	53.800	ZZ	HC13	5f00292
418838.553	92125.754	2.129	54.000	ZZ	HC13	5f00292
418838.710	92125.631	2.106	54.200	ZZ	HC13	5f00292
418838.868	92125.508	2.087	54.400	ZZ	HC13	5f00292
418839.025	92125.385	2.067	54.600	ZZ	HC13	5f00292
418839.183	92125.262	2.044	54.800	ZZ	HC13	5f00292
418839.341	92125.139	2.025	55.000	ZZ	HC13	5f00292
418839.498	92125.015	1.999	55.200	ZZ	HC13	5f00292
418839.813	92124.769	1.983	55.600	ZZ	HC13	5f00292
418839.971	92124.646	1.967	55.800	ZZ	HC13	5f00292
418840.129	92124.523	1.955	56.000	ZZ	HC13	5f00292
418840.286	92124.400	1.938	56.200	ZZ	HC13	5f00292
418840.444	92124.277	1.918	56.400	ZZ	HC13	5f00292
418840.601	92124.154	1.899	56.600	ZZ	HC13	5f00292
418840.759	92124.030	1.882	56.800	ZZ	HC13	5f00292
418840.917	92123.907	1.871	57.000	ZZ	HC13	5f00292
418841.074	92123.784	1.859	57.200	ZZ	HC13	5f00292
418841.232	92123.661	1.850	57.400	ZZ	HC13	5f00292
418841.389	92123.538	1.837	57.600	ZZ	HC13	5f00292
418841.547	92123.415	1.819	57.800	ZZ	HC13	5f00292
418841.705	92123.292	1.800	58.000	ZZ	HC13	5f00292
418841.862	92123.168	1.779	58.200	ZZ	HC13	5f00292
418842.020	92123.045	1.758	58.400	ZZ	HC13	5f00292
418842.177	92122.922	1.735	58.600	ZZ	HC13	5f00292
418842.335	92122.799	1.713	58.800	ZZ	HC13	5f00292
418842.493	92122.676	1.691	59.000	ZZ	HC13	5f00292
418842.650	92122.553	1.679	59.200	ZZ	HC13	5f00292
418842.808	92122.430	1.669	59.400	ZZ	HC13	5f00292
418842.965	92122.307	1.660	59.600	ZZ	HC13	5f00292
418843.123	92122.183	1.653	59.800	ZZ	HC13	5f00292
418843.281	92122.060	1.646	60.000	ZZ	HC13	5f00292
418843.438	92121.937	1.644	60.200	ZZ	HC13	5f00292
418843.596	92121.814	1.642	60.400	ZZ	HC13	5f00292
418843.753	92121.691	1.636	60.600	ZZ	HC13	5f00292
418843.911	92121.568	1.623	60.800	ZZ	HC13	5f00292
418844.069	92121.445	1.610	61.000	ZZ	HC13	5f00292
418844.226	92121.322	1.587	61.200	ZZ	HC13	5f00292
418844.384	92121.198	1.560	61.400	ZZ	HC13	5f00292
418844.541	92121.075	1.534	61.600	ZZ	HC13	5f00292
418844.699	92120.952	1.502	61.800	ZZ	HC13	5f00292
418844.857	92120.829	1.465	62.000	ZZ	HC13	5f00292
418845.014	92120.706	1.444	62.200	ZZ	HC13	5f00292
418845.172	92120.583	1.427	62.400	ZZ	HC13	5f00292
418845.329	92120.460	1.413	62.600	ZZ	HC13	5f00292
418845.487	92120.337	1.385	62.800	ZZ	HC13	5f00292
418845.645	92120.213	1.354	63.000	ZZ	HC13	5f00292
418845.802	92120.090	1.322	63.200	ZZ	HC13	5f00292
418845.960	92119.967	1.286	63.400	ZZ	HC13	5f00292
418846.117	92119.844	1.249	63.600	ZZ	HC13	5f00292
418846.275	92119.721	1.216	63.800	ZZ	HC13	5f00292
418846.433	92119.598	1.194	64.000	ZZ	HC13	5f00292
418846.590	92119.474	1.173	64.200	ZZ	HC13	5f00292
418846.748	92119.351	1.156	64.400	ZZ	HC13	5f00292
418846.905	92119.228	1.135	64.600	ZZ	HC13	5f00292
418847.063	92119.105	1.112	64.800	ZZ	HC13	5f00292
418847.221	92118.982	1.087	65.000	ZZ	HC13	5f00292
418847.378	92118.859	1.063	65.200	ZZ	HC13	5f00292
418847.536	92118.736	1.037	65.400	ZZ	HC13	5f00292
418847.693	92118.613	1.011	65.600	ZZ	HC13	5f00292
418847.851	92118.489	0.984	65.800	ZZ	HC13	5f00292
418848.009	92118.366	0.970	66.000	ZZ	HC13	5f00292
418848.166	92118.243	0.953	66.200	ZZ	HC13	5f00292
418848.324	92118.120	0.939	66.400	ZZ	HC13	5f00292
418848.481	92117.997	0.926	66.600	ZZ	HC13	5f00292
418848.639	92117.874	0.905	66.800	ZZ	HC13	5f00292
418848.797	92117.751	0.886	67.000	ZZ	HC13	5f00292
418848.954	92117.628	0.859	67.200	ZZ	HC13	5f00292
418849.112	92117.504	0.830	67.400	ZZ	HC13	5f00292
418849.269	92117.381	0.802	67.600	ZZ	HC13	5f00292
418849.427	92117.258	0.774	67.800	ZZ	HC13	5f00292
418849.585	92117.135	0.756	68.000	ZZ	HC13	5f00292
418849.742	92117.012	0.737	68.200	ZZ	HC13	5f00292
418849.900	92116.889	0.719	68.400	ZZ	HC13	5f00292
418850.057	92116.766	0.703	68.600	ZZ	HC13	5f00292
418850.215	92116.643	0.687	68.800	ZZ	HC13	5f00292
418850.373	92116.519	0.671	69.000	ZZ	HC13	5f00292
418850.530	92116.396	0.654	69.200	ZZ	HC13	5f00292
418850.688	92116.273	0.638	69.400	ZZ	HC13	5f00292
418850.845	92116.150	0.620	69.600	ZZ	HC13	5f00292
418851.003	92116.027	0.601	69.800	ZZ	HC13	5f00292
418851.161	92115.904	0.583	70.000	ZZ	HC13	5f00292
418851.318	92115.781	0.565	70.200	ZZ	HC13	5f00292
418851.476	92115.657	0.548	70.400	ZZ	HC13	5f00292
418851.634	92115.534	0.531	70.600	ZZ	HC13	5f00292
418851.791	92115.411	0.515	70.800	ZZ	HC13	5f00292
418851.949	92115.288	0.498	71.000	ZZ	HC13	5f00292
418852.106	92115.165	0.482	71.200	ZZ	HC13	5f00292
418852.264	92115.042	0.465	71.400	ZZ	HC13	5f00292
418852.422	92114.919	0.450	71.600	ZZ	HC13	5f00292
418852.579	92114.795	0.434	71.800	ZZ	HC13	5f00292
418852.737	92114.672	0.418	72.000	ZZ	HC13	5f00292
418852.894	92114.549	0.404	72.200	ZZ	HC13	5f00292
418853.052	92114.426	0.390	72.400	ZZ	HC13	5f00292
418853.210	92114.303	0.375	72.600	ZZ	HC13	5f00292
418853.367	92114.180	0.362	72.800	ZZ	HC13	5f00292
418853.525	92114.057	0.349	73.000	ZZ	HC13	5f00292
418853.682	92113.934	0.334	73.200	ZZ	HC13	5f00292
418853.840	92113.810	0.317	73.400	ZZ	HC13	5f00292
418853.998	92113.687	0.303	73.600	ZZ	HC13	5f00292
418854.155	92113.564	0.287	73.800	ZZ	HC13	5f00292
418854.313	92113.441	0.273	74.000	ZZ	HC13	5f00292
418854.470	92113.318	0.257	74.200	ZZ	HC13	5f00292
418854.628	92113.195	0.239	74.400	ZZ	HC13	5f00292
418854.786	92113.072	0.223	74.600	ZZ	HC13	5f00292
418854.943	92112.948	0.206	74.800	ZZ	HC13	5f00292
418855.101	92112.825	0.188	75.000	ZZ	HC13	5f00292
418855.258	92112.702	0.171	75.200	ZZ	HC13	5f00292
418855.416	92112.579	0.154	75.400	ZZ	HC13	5f00292
418855.574	92112.456	0.137	75.600	ZZ	HC13	5f00292
418855.731	92112.333	0.120	75.800	ZZ	HC13	5f00292
418855.889	92112.210	0.103	76.000	ZZ	HC13	5f00292
418856.046	92112.087	0.087	76.200	ZZ	HC13	5f00292
418856.204	92111.963	0.070	76.400	ZZ	HC13	5f00292
418856.362	92111.840	0.051	76.600	ZZ	HC13	5f00292
418856.519	92111.717	0.033	76.800	ZZ	HC13	5f00292
418856.677	92111.594	0.013	77.000	ZZ	HC13	5f00292
418856.834	92111.471	-0.006	77.200	ZZ	HC13	5f00292
418856.992	92111.348	-0.020	77.400	ZZ	HC13	5f00292
418857.150	92111.225	-0.038	77.600	ZZ	HC13	5f00292
418857.307	92111.102	-0.055	77.800	ZZ	HC13	5f00292
418857.465	92110.978	-0.071	78.000	ZZ	HC13	5f00292
